hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
"Resort Hotel",1,12,2016,March,11,8,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,"No Deposit",NULL,0,Transient,30,0,0,Canceled,2016-02-29
"Resort Hotel",1,12,2016,March,13,23,0,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,1,"No Deposit",242,0,Transient,86,0,0,Canceled,2016-03-14
"Resort Hotel",1,13,2015,August,32,3,1,4,2,2,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,C,C,1,"No Deposit",142,0,Contract,221,0,0,Canceled,2015-07-24
"Resort Hotel",1,13,2015,August,32,4,1,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,211,0,1,Canceled,2015-07-25
"Resort Hotel",1,13,2015,August,34,18,0,3,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,202,0,1,Canceled,2015-08-07
"Resort Hotel",1,13,2015,November,46,8,2,0,1,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,79,0,1,Canceled,2015-10-28
"Resort Hotel",1,13,2015,November,48,23,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,58,0,1,No-Show,2015-11-23
"Resort Hotel",1,13,2015,September,40,29,2,5,2,0,0,FB,PRT,Direct,Direct,0,0,0,F,F,3,"No Deposit",250,0,Transient,148,0,0,No-Show,2015-09-29
"Resort Hotel",1,13,2016,February,6,1,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,"No Deposit",250,0,Transient,67,0,0,Canceled,2016-01-27
"Resort Hotel",1,13,2016,February,6,5,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,53,0,1,Canceled,2016-01-28
"Resort Hotel",1,13,2016,January,2,5,8,20,2,0,0,Undefined,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",332,0,Transient,65,0,0,Canceled,2015-12-29
"Resort Hotel",1,13,2016,January,2,8,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,48,0,0,Canceled,2015-12-28
"Resort Hotel",1,13,2016,January,4,22,2,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,45,0,2,No-Show,2016-01-22
"Resort Hotel",1,13,2016,March,13,24,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,"No Deposit",250,0,Transient,92,0,0,Canceled,2016-03-23
"Resort Hotel",1,14,2015,September,36,1,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,113,0,0,Canceled,2015-08-21
"Resort Hotel",1,14,2016,February,7,13,1,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,68,0,1,Canceled,2016-02-01
"Resort Hotel",1,14,2016,March,12,14,3,6,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,43,0,1,Canceled,2016-03-03
"Resort Hotel",1,14,2016,March,12,14,3,6,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,68,0,1,Canceled,2016-03-03
"Resort Hotel",1,14,2016,March,12,15,2,5,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",177,0,Transient,45,0,0,Canceled,2016-03-05
"Resort Hotel",1,14,2016,March,12,19,0,1,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",177,0,Transient,29,0,0,Canceled,2016-03-05
"Resort Hotel",1,15,2015,August,32,4,0,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,211,0,1,Canceled,2015-07-21
"Resort Hotel",1,15,2015,August,34,16,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,151,0,2,Canceled,2015-08-12
"Resort Hotel",1,15,2015,July,29,17,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,134,0,1,Canceled,2015-07-06
"Resort Hotel",1,15,2015,July,31,30,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,1,"No Deposit",240,0,Transient,173,0,3,Canceled,2015-07-16
"Resort Hotel",1,15,2015,November,46,8,2,0,1,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,0,Transient,79,0,2,Canceled,2015-10-26
"Resort Hotel",1,15,2015,November,48,27,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,46,0,0,Canceled,2015-11-16
"Resort Hotel",1,15,2015,September,36,5,1,1,1,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,H,H,0,"No Deposit",240,0,Transient,163,0,0,Canceled,2015-08-21
"Resort Hotel",1,15,2016,April,15,8,1,2,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,65,0,0,Canceled,2016-03-28
"Resort Hotel",1,15,2016,April,15,8,1,2,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,71,0,0,Canceled,2016-03-28
"Resort Hotel",1,15,2016,April,16,10,2,0,2,0,0,HB,ESP,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,107,0,0,Canceled,2016-03-28
"Resort Hotel",1,15,2016,April,16,15,0,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,"No Deposit",250,0,Transient,65,0,0,No-Show,2016-04-15
"Resort Hotel",1,15,2016,January,2,9,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",242,0,Transient,48,0,0,Canceled,2015-12-30
"Resort Hotel",1,15,2016,January,3,13,0,4,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,39,0,2,Canceled,2016-01-08
"Resort Hotel",1,15,2016,January,5,30,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,48,0,1,Canceled,2016-01-18
"Resort Hotel",1,15,2016,March,10,1,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,0,Transient,48,0,0,No-Show,2016-03-01
"Resort Hotel",1,15,2016,March,11,9,0,3,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,"No Deposit",115,0,Transient-Party,59,0,0,Canceled,2016-02-25
"Resort Hotel",1,15,2016,March,12,16,2,5,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",177,0,Transient,45,0,0,Canceled,2016-03-07
"Resort Hotel",1,16,2015,August,32,5,1,4,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,243,0,1,Canceled,2015-07-22
"Resort Hotel",1,16,2015,July,30,25,1,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",242,0,Transient,153,0,1,Canceled,2015-07-10
"Resort Hotel",1,16,2015,July,31,31,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,173,0,3,Canceled,2015-07-16
"Resort Hotel",1,16,2015,October,41,7,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,"No Deposit",250,0,Transient,69,0,1,Canceled,2015-09-25
"Resort Hotel",1,16,2015,October,44,25,2,3,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,0,Transient,106,0,0,Canceled,2015-10-10
"Resort Hotel",1,16,2016,February,9,25,1,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,48,0,1,Canceled,2016-02-15
"Resort Hotel",1,16,2016,January,5,27,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,48,0,1,Canceled,2016-01-16
"Resort Hotel",1,16,2016,March,13,20,2,4,2,1,0,FB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,2,"No Deposit",387,0,Transient,105,0,0,Canceled,2016-03-09
"Resort Hotel",1,17,2015,July,28,9,1,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,105,0,0,Canceled,2015-06-23
"Resort Hotel",1,17,2015,July,29,16,0,3,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,151,0,0,Canceled,2015-06-30
"Resort Hotel",1,17,2015,November,48,23,1,3,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",6,0,Transient,25,0,0,Canceled,2015-11-19
"Resort Hotel",1,17,2015,September,38,14,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,120,0,2,Canceled,2015-09-03
"Resort Hotel",1,17,2016,February,6,4,0,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,55,0,1,Canceled,2016-01-19
"Resort Hotel",1,17,2016,March,12,19,0,1,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",196,0,Transient,30,0,0,Canceled,2016-03-04
"Resort Hotel",1,17,2016,March,12,19,2,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,60,0,0,Canceled,2016-03-04
"Resort Hotel",1,17,2016,March,12,19,2,3,2,1,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",196,0,Transient,30,0,0,Canceled,2016-03-18
"Resort Hotel",1,18,2015,August,34,21,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,214,0,2,Canceled,2015-08-06
"Resort Hotel",1,18,2015,July,31,31,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,150,0,1,Canceled,2015-07-15
"Resort Hotel",1,18,2015,July,31,31,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,173,0,3,Canceled,2015-07-15
"Resort Hotel",1,18,2015,November,45,7,0,1,2,1,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",15,0,Transient,33,0,1,Canceled,2015-10-20
"Resort Hotel",1,18,2016,February,6,5,1,2,2,1,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,D,1,"No Deposit",240,0,Transient,70,0,2,Canceled,2016-02-03
"Resort Hotel",1,18,2016,February,6,5,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,57,0,2,Canceled,2016-01-26
"Resort Hotel",1,18,2016,February,8,14,2,1,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",177,0,Transient,29,0,0,Canceled,2016-02-06
"Resort Hotel",1,18,2016,March,12,19,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,48,0,1,Canceled,2016-03-01
"Resort Hotel",1,18,2016,March,13,21,1,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,67,0,0,Canceled,2016-03-08
"Resort Hotel",1,18,2016,March,13,21,1,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,77,0,0,Canceled,2016-03-08
"Resort Hotel",1,18,2016,March,13,22,0,1,2,0,0,BB,ESP,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,48,0,0,Canceled,2016-03-07
"Resort Hotel",1,19,2015,July,30,23,0,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,153,0,0,Canceled,2015-07-07
"Resort Hotel",1,19,2015,July,30,23,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,"No Deposit",NULL,0,Transient,139,0,0,Canceled,2015-07-07
"Resort Hotel",1,19,2015,July,30,23,1,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,173,0,0,Canceled,2015-07-06
"Resort Hotel",1,19,2015,July,30,23,1,3,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,H,H,0,"No Deposit",240,0,Transient,210,0,0,Canceled,2015-07-06
"Resort Hotel",1,19,2015,November,45,7,0,1,2,1,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,D,0,"No Deposit",15,0,Transient,33,0,1,Canceled,2015-11-04
"Resort Hotel",1,19,2015,October,43,21,0,2,1,0,0,HB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",208,0,Transient-Party,60,0,0,Canceled,2015-10-02
"Resort Hotel",1,19,2015,October,43,21,0,2,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",208,0,Transient-Party,8,0,0,Canceled,2015-10-02
"Resort Hotel",1,19,2016,February,10,28,4,6,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,48,0,0,Canceled,2016-02-19
"Resort Hotel",1,19,2016,January,2,8,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,53,0,0,Canceled,2016-01-06
"Resort Hotel",1,19,2016,January,2,8,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,53,0,0,Canceled,2016-01-06
"Resort Hotel",1,19,2016,March,10,5,2,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,48,0,0,Canceled,2016-02-20
"Resort Hotel",1,19,2016,March,12,19,2,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,70,0,1,Canceled,2016-03-02
"Resort Hotel",1,19,2016,March,13,20,2,2,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",327,0,Transient,29,0,0,Canceled,2016-03-01
"Resort Hotel",1,20,2015,December,49,3,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,46,0,1,Canceled,2015-11-13
"Resort Hotel",1,20,2015,November,48,23,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,58,0,0,Canceled,2015-11-11
"Resort Hotel",1,20,2015,September,37,9,0,2,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,E,E,0,"No Deposit",142,0,Contract,125,0,0,Canceled,2015-08-22
"Resort Hotel",1,20,2016,February,6,4,0,1,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,39,0,1,Canceled,2016-01-18
"Resort Hotel",1,20,2016,February,8,14,1,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,58,0,1,Canceled,2016-01-27
"Resort Hotel",1,20,2016,January,1,1,0,2,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,0,Transient,119,0,0,Canceled,2015-12-22
"Resort Hotel",1,20,2016,January,2,4,1,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",242,0,Transient,54,0,1,Canceled,2015-12-26
"Resort Hotel",1,20,2016,March,13,20,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,60,0,2,Canceled,2016-02-29
"Resort Hotel",1,20,2016,March,13,20,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,0,Transient,60,0,2,Canceled,2016-02-29
"Resort Hotel",1,20,2016,March,14,28,1,1,1,0,0,BB,DEU,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,43,0,0,Canceled,2016-03-16
"Resort Hotel",1,21,2015,October,40,3,2,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,77,0,0,Canceled,2015-09-18
"Resort Hotel",1,21,2015,October,41,10,1,1,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",314,0,Transient-Party,49,0,1,Canceled,2015-09-28
"Resort Hotel",1,21,2015,October,42,13,0,3,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,0,Transient,117,0,0,Canceled,2015-09-30
"Resort Hotel",1,21,2015,September,39,23,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,0,"No Deposit",NULL,0,Transient,76,0,0,Canceled,2015-09-22
"Resort Hotel",1,21,2015,September,39,23,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,0,"No Deposit",NULL,0,Transient-Party,76,0,0,Canceled,2015-09-22
"Resort Hotel",1,21,2016,April,15,7,1,3,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,56,0,0,Canceled,2016-03-17
"Resort Hotel",1,21,2016,April,16,14,1,3,2,0,0,BB,BRA,Direct,Direct,0,0,0,F,F,2,"No Deposit",250,0,Transient,101,0,0,Canceled,2016-04-11
"Resort Hotel",1,21,2016,February,8,19,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,D,0,"No Deposit",240,0,Transient,48,0,2,Canceled,2016-02-19
"Resort Hotel",1,21,2016,March,14,27,2,0,2,2,0,HB,GBR,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,0,Transient,141,0,0,Canceled,2016-03-13
"Resort Hotel",1,22,2015,August,33,11,1,5,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,241,0,0,Canceled,2015-07-22
"Resort Hotel",1,22,2015,August,33,12,0,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,1,"No Deposit",240,0,Transient,211,0,3,Canceled,2015-08-03
"Resort Hotel",1,22,2015,August,33,14,2,5,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,266,0,0,Canceled,2015-08-05
"Resort Hotel",1,22,2015,August,33,14,2,5,2,2,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,"No Deposit",250,0,Transient,262,0,2,Canceled,2015-08-05
"Resort Hotel",1,22,2015,August,34,16,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,248,0,1,Canceled,2015-08-06
"Resort Hotel",1,22,2015,August,34,21,2,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,191,0,3,Canceled,2015-08-10
"Resort Hotel",1,22,2015,August,35,28,2,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,145,0,1,Canceled,2015-08-10
"Resort Hotel",1,22,2015,July,30,24,0,2,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,0,Transient,233,0,2,Canceled,2015-07-14
"Resort Hotel",1,22,2016,April,15,9,0,1,1,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",96,0,Transient-Party,35,0,0,Canceled,2016-03-18
"Resort Hotel",1,22,2016,April,17,18,3,7,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,0,Transient,125,0,0,Canceled,2016-03-27
"Resort Hotel",1,22,2016,February,6,6,2,1,3,1,0,BB,PRT,"Online TA",TA/TO,0,0,0,H,H,0,"No Deposit",240,0,Transient,118,0,0,Canceled,2016-01-18
"Resort Hotel",1,22,2016,January,2,3,2,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,96,0,2,Canceled,2015-12-26
"Resort Hotel",1,22,2016,January,6,31,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,53,0,2,Canceled,2016-01-11
"Resort Hotel",1,22,2016,March,11,11,0,2,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,43,0,0,Canceled,2016-02-29
"Resort Hotel",1,22,2016,March,12,18,0,2,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,0,Transient,93,0,0,Canceled,2016-03-09
"Resort Hotel",1,22,2016,March,14,28,1,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,48,0,1,Canceled,2016-03-15
"Resort Hotel",1,23,2015,August,33,13,2,3,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,178,0,2,Canceled,2015-07-29
"Resort Hotel",1,23,2015,August,33,13,2,3,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,187,0,2,Canceled,2015-07-29
"Resort Hotel",1,23,2015,August,34,19,2,5,1,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,"No Deposit",250,0,Transient,241,0,0,Canceled,2015-08-03
"Resort Hotel",1,23,2015,August,34,19,2,5,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,241,0,1,Canceled,2015-08-04
"Resort Hotel",1,23,2015,August,35,23,2,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,211,0,2,Canceled,2015-08-01
"Resort Hotel",1,23,2015,December,49,3,0,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,D,D,0,"No Deposit",240,0,Transient,46,0,1,Canceled,2015-11-13
"Resort Hotel",1,23,2015,December,49,5,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,58,0,1,Canceled,2015-11-24
"Resort Hotel",1,23,2015,July,27,1,0,4,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,123,0,0,Canceled,2015-06-23
"Resort Hotel",1,23,2015,July,29,17,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,121,0,1,Canceled,2015-07-04
"Resort Hotel",1,23,2015,July,29,17,2,5,2,2,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,"No Deposit",250,0,Transient,195,0,0,Canceled,2015-06-24
"Resort Hotel",1,23,2015,July,31,31,1,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",241,0,Transient,112,0,1,Canceled,2015-07-14
"Resort Hotel",1,23,2015,October,40,2,2,5,2,0,0,BB,PRT,"Offline TA/TO",TA/TO,0,0,0,A,A,0,"No Deposit",171,0,Transient,45,0,0,Canceled,2015-09-09
"Resort Hotel",1,23,2015,September,36,4,1,2,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,"No Deposit",250,0,Transient,155,0,0,Canceled,2015-08-14
"Resort Hotel",1,23,2016,April,15,7,0,3,2,0,0,BB,GBR,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,85,0,0,Canceled,2016-03-16
"Resort Hotel",1,23,2016,March,12,19,0,1,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,0,Transient,80,0,1,Canceled,2016-03-01
"Resort Hotel",1,23,2016,March,12,19,2,3,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,80,0,1,Canceled,2016-02-25
"Resort Hotel",1,24,2015,August,31,1,0,1,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,1,"No Deposit",240,0,Transient,233,0,1,Canceled,2015-07-16
"Resort Hotel",1,24,2015,August,34,18,0,5,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,236,0,2,Canceled,2015-08-05
"Resort Hotel",1,24,2015,December,49,5,2,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,E,E,0,"No Deposit",240,0,Transient,78,0,1,Canceled,2015-11-24
"Resort Hotel",1,24,2015,July,28,9,0,3,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,C,C,0,"No Deposit",242,0,Transient,123,0,1,Canceled,2015-06-16
"Resort Hotel",1,24,2015,July,29,12,2,1,2,0,0,HB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,128,0,0,Canceled,2015-06-22
"Resort Hotel",1,24,2015,July,30,19,2,4,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,0,Transient,214,0,0,Canceled,2015-06-29
"Resort Hotel",1,24,2015,October,40,1,2,5,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,77,0,0,Canceled,2015-09-12
"Resort Hotel",1,24,2016,February,9,22,1,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",241,0,Transient,37,0,2,Canceled,2016-01-29
"Resort Hotel",1,24,2016,February,9,26,0,2,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,0,Transient,98,0,0,Canceled,2016-02-15
"Resort Hotel",1,24,2016,January,2,8,0,2,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,1,"No Deposit",240,0,Transient,48,0,1,Canceled,2015-12-28
"Resort Hotel",1,24,2016,March,11,11,0,2,2,2,0,BB,PRT,"Online TA",TA/TO,0,0,0,G,G,0,"No Deposit",240,0,Transient,93,0,0,Canceled,2016-02-29
"Resort Hotel",1,24,2016,March,12,17,0,3,1,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",241,0,Transient,31,0,1,Canceled,2016-02-27
"Resort Hotel",1,24,2016,March,14,27,2,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,48,0,1,Canceled,2016-03-04
"Resort Hotel",1,25,2015,August,32,2,1,0,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,144,0,2,Canceled,2015-07-08
"Resort Hotel",1,25,2015,August,35,24,1,1,2,0,0,BB,PRT,"Online TA",TA/TO,0,0,0,A,A,0,"No Deposit",240,0,Transient,172,0,1,Canceled,2015-08-11
